transaction_id,transaction_timestamp,customer_id,product_id,store_id,quantity,unit_price,discount,tax,payment_method,salesperson,total_amount
633f187e-fb9e-4b6d-a196-9c88e94d9ef0,2026-02-20T17:17:32.657621,C0915,P0280,S005,4,22128.46,12531.17,13676.88,UPI,EMP003,89659.55
e5bb3914-b6e3-4296-bfb1-3ac12f653c6a,2025-11-05T17:17:32.657621,C0938,P0238,S028,5,9235.15,5981.63,7234.94,UPI,EMP021,47429.06
d48daae0-b8cc-48d8-8098-59aa9a3ad6e1,2025-12-02T17:17:32.657621,C0113,P0145,S040,3,22889.21,1362.31,12114.96,CARD,EMP092,79420.28
015277a4-62f8-4b39-844c-9939503675e1,2026-02-26T17:17:32.657621,C0762,P0078,S024,1,6328.28,897.7,977.5,CARD,EMP169,6408.08
34120a53-daac-44bb-a400-d4fd23a0e76b,2026-06-05T17:17:32.657621,C0396,P0063,S028,4,8790.38,1282.11,6098.29,WALLET,EMP011,39977.7
518c1ba9-21b3-4207-a7c6-4f0a679e99ee,2025-09-06T17:17:32.657621,C0160,P0417,S021,3,21811.19,13966.77,9264.02,WALLET,EMP162,60730.82
2df08581-f467-4b79-93ac-35a109e0ba98,2026-04-18T17:17:32.657621,C0996,P0081,S046,3,22327.92,15465.72,9273.25,UPI,EMP266,60791.29
203708f9-d0a5-406e-a125-b4b79355cdbc,2026-06-12T17:17:32.657621,C0812,P0073,S021,3,14033.38,6699.33,6372.15,CASH,EMP239,41772.96
400394ff-8801-45ea-8633-f9adf85ea07a,2026-04-11T17:17:32.657621,C0633,P0429,S022,1,1856.58,456.2,252.07,CASH,EMP073,1652.45
fba6edcb-9f2d-4e16-b275-98d4b1185ba6,2025-12-28T17:17:32.657621,C0667,P0393,S009,4,22392.56,4820.44,15254.96,CARD,EMP117,100004.76
c42f69eb-22f2-4880-ab42-eeec6b365441,2025-10-26T17:17:32.657621,C0475,P0323,S021,3,25901.03,9774.78,12227.1,UPI,EMP100,80155.41
cd605191-52d9-483b-8dff-3bd70fd8104e,2025-08-26T17:17:32.657621,C0159,P0009,S026,1,26964.86,4652.82,4016.17,CARD,EMP008,26328.21
6b918c54-c21c-499b-8e93-fca3b7449aa7,2025-11-13T17:17:32.657621,C0797,P0269,S027,4,16836.04,7160.56,10833.05,CASH,EMP158,71016.65
60ec88e9-26bb-4c4c-be79-ca1c0d393a1d,2025-10-25T17:17:32.657621,C0172,P0092,S033,4,14481.76,8032.16,8981.08,CARD,EMP032,58875.96
adb87f0d-3f45-4f4b-a676-3857cfcf9fa3,2025-12-06T17:17:32.657621,C0443,P0118,S003,5,14023.41,16030.55,9735.57,WALLET,EMP230,63822.07
410cf0f7-7deb-439d-926a-f6f038d74bca,2026-04-18T17:17:32.657621,C0448,P0090,S037,4,25394.37,803.64,18139.29,WALLET,EMP160,118913.13
e3f7fae3-4ac6-424d-a1b1-11cd6827289b,2025-07-07T17:17:32.657621,C0613,P0036,S041,1,34155.86,2194.67,5753.01,WALLET,EMP063,37714.2
f225a9b9-569e-40a5-85a1-f536ca0c8789,2026-01-24T17:17:32.657621,C0305,P0421,S039,3,5167.19,3351.88,2186.94,CASH,EMP156,14336.63
11aca7c7-c36e-4d1e-889a-5d160d78014f,2025-08-17T17:17:32.657621,C0353,P0240,S030,1,33087.32,2027.57,5590.76,WALLET,EMP057,36650.51
77964cd6-cdbd-497a-83cd-1d8ad39efb83,2026-03-21T17:17:32.657621,C0261,P0086,S030,5,25177.59,23490.06,18431.62,CARD,EMP267,120829.51
05aedfa3-b944-42aa-bfa6-349bd25d0bb7,2026-04-10T17:17:32.657621,C0476,P0395,S014,2,17937.19,8406.12,4944.29,WALLET,EMP194,32412.55
216abfba-d456-479f-8656-bec7e86990ce,2026-05-03T17:17:32.657621,C0329,P0132,S049,5,8185.64,6462.3,6203.86,WALLET,EMP157,40669.76
7a198c1f-ae33-4e0b-a697-566c01150f82,2026-01-13T17:17:32.657621,C0789,P0410,S019,4,22281.36,15342.79,13280.88,CASH,EMP031,87063.53
2c935d19-a9da-46d6-b58c-5d4bf0adbbc2,2026-05-17T17:17:32.657621,C0748,P0016,S047,1,1380.56,53.61,238.85,CASH,EMP120,1565.8
fa943863-6e56-439a-910c-bc315d6452b3,2026-03-26T17:17:32.657621,C0335,P0388,S037,3,21796.77,5870.47,10713.57,CARD,EMP111,70233.41
74f9573f-46e9-4874-8639-67cf35af872b,2025-12-21T17:17:32.657621,C0255,P0157,S022,2,21779.08,2377.87,7412.45,WALLET,EMP264,48592.74
fb9c77ea-35ac-4de2-a2d1-173f84081669,2025-12-07T17:17:32.657621,C0136,P0397,S049,5,9833.66,7358.9,7525.69,CASH,EMP248,49335.09
898a03ac-2de0-446a-a586-f21c47ba9ccf,2026-03-16T17:17:32.657621,C0311,P0310,S041,2,27268.86,9060.61,8185.88,UPI,EMP058,53662.99
576ddfc2-beaa-41f8-b6d3-a97e81b9a4de,2025-08-28T17:17:32.657621,C0829,P0326,S030,4,4073.83,298.31,2879.46,UPI,EMP188,18876.47
1fbaf180-c657-44f8-8b69-5a2b2c03b936,2026-05-23T17:17:32.657621,C0494,P0498,S001,1,14476.48,3308.69,2010.2,UPI,EMP041,13177.99
3ad047f7-770b-4547-a68c-bb14a8d376e5,2026-03-21T17:17:32.657621,C0791,P0271,S007,4,26477.87,22181.26,15071.44,UPI,EMP182,98801.66
eb3376a4-ef4a-4317-880b-fac442755289,2025-10-01T17:17:32.659624,C0280,P0083,S036,1,18557.02,524.95,3245.77,WALLET,EMP208,21277.84
b22499ba-6930-49ed-9e5e-aa14c681a08c,2025-09-03T17:17:32.659624,C0591,P0398,S005,4,19613.23,3961.73,13408.41,WALLET,EMP187,87899.6
f7cca498-5195-4560-bf77-ac67951dac8e,2025-12-30T17:17:32.659624,C0772,P0403,S049,2,1970.46,118.98,687.95,UPI,EMP020,4509.89
8cfadb45-de23-4195-a603-187636a86688,2025-09-14T17:17:32.659624,C0619,P0286,S006,1,7043.78,53.58,1258.24,CASH,EMP151,8248.44
9a1e25a0-d1e8-42a1-b6d2-3b6a67ad449f,2026-06-30T17:17:32.659624,C0037,P0072,S030,4,5335.54,1202.03,3625.22,WALLET,EMP172,23765.35
cac308f0-6339-4539-a65a-d0b0d6e02c38,2025-09-27T17:17:32.659624,C0297,P0075,S029,4,26367.84,16572.42,16001.81,UPI,EMP270,104900.75
7e5e3eb6-6260-48b8-9990-a5e7e48bf660,2025-12-06T17:17:32.659624,C0885,P0102,S011,4,1895.95,1535.44,1088.7,CARD,EMP052,7137.06
40cff076-7d10-4a19-ae04-c2fbdae2a7d0,2026-03-12T17:17:32.659624,C0253,P0041,S048,1,21936.53,2516.08,3495.68,WALLET,EMP041,22916.13
9258333e-e10e-45f0-83d9-8a0675fe4769,2026-02-08T17:17:32.659624,C0273,P0436,S012,4,16149.4,11647.06,9531.1,CARD,EMP114,62481.64
ebbf38a4-2a4b-4365-a1f7-67e12a2a6985,2025-10-21T17:17:32.659624,C0749,P0196,S008,3,1495.99,1055.23,617.89,CARD,EMP260,4050.63
4d2b967e-e389-4dd5-8031-aa0efc9eb4c0,2026-04-30T17:17:32.659624,C0065,P0212,S032,3,20371.31,10827.52,9051.55,CASH,EMP160,59337.96
a4a3edfc-b3de-441b-962b-9077bf92fc00,2025-09-25T17:17:32.659624,C0365,P0273,S019,4,6353.36,1649.11,4277.58,CASH,EMP251,28041.91
7a1a4a33-bdd8-42f1-aba1-5d828e7245e2,2026-04-16T17:17:32.659624,C0137,P0408,S033,5,17009.5,10297.6,13454.98,CASH,EMP171,88204.88
573620f7-cb71-4d30-8940-2a65c9ea11ca,2025-10-02T17:17:32.659624,C0470,P0468,S037,5,27150.0,31989.73,18676.85,CARD,EMP096,122437.12
8f70ea68-2d9c-4f60-9f80-b8ea2649ae2f,2025-08-08T17:17:32.659624,C0295,P0175,S023,3,5049.44,99.9,2708.72,CASH,EMP078,17757.14
555eb46f-e860-4dbb-89d9-215d7f0f2400,2026-05-08T17:17:32.659624,C0010,P0058,S020,5,38564.52,29457.86,29405.65,UPI,EMP243,192770.39
6f4b9ce8-8b29-4b13-8ff9-130eb6eff4fc,2025-08-09T17:17:32.659624,C0330,P0410,S018,3,22281.36,3488.3,11404.04,UPI,EMP178,74759.82
58f72924-c5a4-4e75-9b5b-f9acd0b05c96,2025-11-29T17:17:32.659624,C0635,P0280,S025,4,22128.46,20657.19,12214.2,CARD,EMP111,80070.85
93f9a593-97ff-47c3-b42f-1c405cb5a6ea,2025-07-29T17:17:32.659624,C0347,P0411,S016,1,2276.83,18.52,406.5,CARD,EMP178,2664.81
78795b2c-d91b-4d12-b180-d9342af6afd1,2026-04-05T17:17:32.659624,C0965,P0101,S039,3,39640.04,25587.28,16799.91,CASH,EMP205,110132.75
da1ada6e-9d50-4a7d-86b5-1dc6f8fd32d7,2026-01-05T17:17:32.659624,C0466,P0432,S032,2,17406.75,918.3,6101.14,CARD,EMP160,39996.34
5a8337dd-c3ca-483a-8118-0cb0c4797360,2026-05-20T17:17:32.659624,C0737,P0431,S032,1,34617.05,1064.59,6039.44,UPI,EMP033,39591.9
ca97d1e9-af24-4f19-94e1-41b7a8f0c0d7,2026-03-29T17:17:32.659624,C0125,P0252,S016,2,24623.24,4491.76,8055.85,WALLET,EMP073,52810.57
fb6294f7-3835-4292-b6e4-ab097e5c3f4a,2026-05-24T17:17:32.659624,C0853,P0289,S041,2,10005.46,622.0,3490.01,CASH,EMP220,22878.93
00c01257-b814-4b52-b1ff-f4b3ad77b317,2025-11-06T17:17:32.659624,C0319,P0113,S036,4,35279.12,31253.97,19775.25,UPI,EMP235,129637.76
c1141a08-857f-476c-aa6d-80bdf4706986,2025-07-16T17:17:32.659624,C0237,P0166,S044,5,18833.77,5079.27,16036.12,UPI,EMP029,105125.7
1d367dc7-d137-4315-a63e-4aba177edca2,2026-04-09T17:17:32.659624,C0803,P0421,S018,5,5167.19,5791.15,3608.06,CASH,EMP222,23652.86
41d8411d-422f-4fcf-a8e6-76db151c5c51,2026-02-14T17:17:32.659624,C0931,P0248,S014,5,13340.23,7079.16,10731.96,CARD,EMP104,70353.95
5291b884-2d18-48b9-ab82-be3d8f7cd458,2025-09-04T17:17:32.659624,C0441,P0043,S050,2,12945.49,1.28,4660.15,CARD,EMP282,30549.85
ab0f9b17-8503-46d1-b780-2ad2265fdf73,2026-04-20T17:17:32.659624,C0547,P0339,S047,4,8454.92,4720.85,5237.79,WALLET,EMP247,34336.62
98fb4e84-2fa6-4edc-a392-e2827526f08a,2026-06-13T17:17:32.659624,C0323,P0114,S026,4,18095.4,14298.7,10454.92,WALLET,EMP182,68537.82
88aa6ed8-ff1a-4133-b341-3260dbfaf80a,2025-10-01T17:17:32.659624,C0631,P0304,S007,2,27395.89,13654.33,7404.74,CASH,EMP203,48542.19
fb457a3a-85b0-495b-a3c1-509c68343471,2026-02-11T17:17:32.659624,C0579,P0441,S018,3,13239.66,781.68,7008.71,CARD,EMP106,45946.01
43066435-c4ab-4341-8b2b-ee3c2c9d00fa,2025-08-15T17:17:32.659624,C0927,P0043,S006,3,12945.49,3704.23,6323.8,CASH,EMP160,41456.04
ba8673ab-d10f-4d92-874b-a19c9e51cfd3,2026-06-16T17:17:32.659624,C0175,P0199,S048,2,25412.94,1262.82,8921.35,WALLET,EMP006,58484.41
ff081143-2ebb-4da4-a0f6-48fb491af25f,2025-12-30T17:17:32.659624,C0769,P0210,S016,2,27960.74,3228.0,9484.83,UPI,EMP282,62178.31
e2d04151-8e0b-4950-933e-1ac8f7a40427,2026-01-07T17:17:32.659624,C0176,P0075,S039,1,26367.84,2818.33,4238.91,WALLET,EMP048,27788.42
4479b3f9-705a-40a6-8249-1b65ff246460,2025-10-17T17:17:32.659624,C0917,P0032,S029,2,27456.11,10975.64,7908.58,WALLET,EMP041,51845.16
967030a0-0f1a-44ec-81dc-4b4d003b90d8,2026-01-31T17:17:32.659624,C0298,P0262,S019,3,31853.71,22773.01,13101.86,CARD,EMP016,85889.98
535cded6-355f-4307-95b5-6e8d07c9d385,2025-11-09T17:17:32.659624,C0835,P0346,S049,4,1069.59,789.45,628.0,CASH,EMP063,4116.91
c6383003-5d9a-4e72-972f-9482c5d8810b,2025-10-24T17:17:32.659624,C0301,P0461,S027,3,24299.44,15815.6,10274.89,CARD,EMP050,67357.61
70615ed8-fea7-4a2f-9d5b-a3a901d1bebc,2026-03-05T17:17:32.659624,C0206,P0388,S012,3,21796.77,3624.11,11117.92,WALLET,EMP101,72884.12
a3bc6997-f3fb-4bc2-80d1-0490b76c8b75,2026-06-09T17:17:32.659624,C0475,P0353,S033,4,26830.17,10835.75,17367.29,WALLET,EMP030,113852.22
9488c1d6-faa3-4e09-83b6-8c650462b7e2,2025-12-24T17:17:32.659624,C0929,P0444,S022,1,28811.36,3287.98,4594.21,WALLET,EMP219,30117.59
a4ae1e36-af2e-4dd9-a3c0-1233379af5e2,2026-01-04T17:17:32.659624,C0657,P0345,S023,1,8134.6,1048.56,1275.49,CARD,EMP219,8361.53
dae3e3af-abc1-4757-9fc5-d929ed2cdeda,2026-01-11T17:17:32.659624,C0049,P0216,S033,5,830.48,425.37,670.87,CARD,EMP070,4397.9
3b0408d3-e92c-4f37-baa2-6e86bfce0354,2026-02-25T17:17:32.659624,C0261,P0255,S018,1,6904.38,1119.39,1041.3,UPI,EMP093,6826.29
ccb4fd5a-38d3-4bf7-8da7-e1483a134c45,2025-11-26T17:17:32.659624,C0015,P0346,S049,3,1069.59,156.82,549.35,CASH,EMP264,3601.3
473d1ced-c261-4c40-a5ec-8c822860dbda,2026-07-05T17:17:32.659624,C0326,P0299,S050,4,2346.52,117.52,1668.34,UPI,EMP283,10936.9
6b4bb6d2-20a1-42c9-929c-829817fc3165,2025-08-18T17:17:32.659624,C0160,P0004,S033,4,4934.65,521.47,3459.08,CARD,EMP272,22676.21
048afe34-93ae-43b9-9ac6-1b0560b699d8,2026-04-24T17:17:32.659624,C0125,P0304,S014,5,27395.89,21622.36,20764.28,WALLET,EMP042,136121.37
e8d49af6-0170-41d3-9ba8-9e5ddf1f2bfd,2026-05-14T17:17:32.659624,C0519,P0304,S037,2,27395.89,7657.59,8484.15,WALLET,EMP066,55618.34
5db23f3c-e329-4e97-9384-8aed4fb4c25d,2025-11-11T17:17:32.659624,C0341,P0002,S007,5,32643.86,38972.61,22364.4,CASH,EMP234,146611.09
ae52812d-b200-4687-922e-4538694e2064,2025-11-29T17:17:32.659624,C0009,P0053,S033,1,3963.18,956.33,541.23,WALLET,EMP164,3548.08
b6c1a209-31e7-4efe-a9a4-76243b8b43a3,2026-05-24T17:17:32.659624,C0130,P0211,S009,3,36570.73,16377.33,16800.27,CASH,EMP066,110135.13
71170558-5aaa-4ca7-bdb7-68139e8c76ea,2025-12-13T17:17:32.659624,C0630,P0116,S011,5,10353.5,1389.36,9068.07,WALLET,EMP173,59446.21
cb06a731-f1e9-40db-b5d8-d97a1ffcae39,2026-05-26T17:17:32.659624,C0083,P0250,S032,2,21187.46,823.09,7479.33,WALLET,EMP149,49031.16
cf0c59b0-e7a3-4781-abb5-360f1fc2241c,2025-10-30T17:17:32.659624,C0119,P0123,S021,2,9636.31,3436.27,2850.54,WALLET,EMP094,18686.89
d373aef7-8aba-4420-a4bf-1bed000345f2,2025-12-03T17:17:32.659624,C0353,P0176,S040,2,11473.42,5463.94,3146.92,CASH,EMP033,20629.82
9d284099-dd1d-4917-a7ae-77e3defc3a63,2025-12-02T17:17:32.659624,C0532,P0450,S009,3,37887.15,12425.86,18222.41,CASH,EMP057,119458.0
0f5838b5-4fda-4b24-92c0-9ac35f5c97be,2026-01-20T17:17:32.659624,C0611,P0057,S030,2,23900.15,5602.21,7595.66,CASH,EMP274,49793.75
cdf8ec71-6563-461a-acc1-4ad48cf4b584,2026-03-30T17:17:32.659624,C0424,P0089,S035,1,4089.49,887.88,576.29,CASH,EMP063,3777.9
6328c00f-70af-4c54-ae50-0a54e23e87d8,2026-07-01T17:17:32.659624,C0342,P0013,S013,2,29400.2,4163.81,9834.59,WALLET,EMP160,64471.18
beaae291-eea4-4e91-b9cb-abb5f1c8d725,2025-11-21T17:17:32.659624,C0426,P0433,S041,5,12366.07,6816.46,9902.5,CASH,EMP152,64916.39
986a9873-dd4c-4e8e-a4cf-98fd301f85ac,2026-05-10T17:17:32.659624,C0323,P0156,S046,3,14265.56,5765.2,6665.67,WALLET,EMP112,43697.15
debd2896-f8d9-4d31-9ccb-8bbe1a16c8c8,2026-01-20T17:17:32.659624,C0572,P0338,S012,1,22459.21,4256.83,3276.43,CASH,EMP262,21478.81
e232d16f-357a-4cdb-af8f-f32e649f7bdd,2026-01-09T17:17:32.659624,C0502,P0491,S031,3,6970.82,4294.45,2991.24,UPI,EMP112,19609.25
3278b144-bf10-4223-8c11-992f61b22b11,2025-12-25T17:17:32.659624,C0349,P0034,S014,3,12979.58,7438.73,5670.0,CASH,EMP028,37170.01
63e33c1a-6c2d-4ba9-95e2-245714b70959,2025-11-30T17:17:32.659624,C0679,P0213,S021,4,4487.75,2780.88,2730.62,CARD,EMP280,17900.74
fe981b91-770b-40bc-9a56-e96a3cd4acd6,2026-01-31T17:17:32.659624,C0273,P0151,S031,4,1544.21,120.78,1090.09,UPI,EMP085,7146.15
cdc22ddd-b0c2-4226-885a-145f597bdcc0,2026-05-24T17:17:32.659624,C0245,P0329,S034,2,749.42,98.78,252.01,UPI,EMP218,1652.07
4d669fdb-b915-474a-bdc5-784de0e2444f,2025-08-24T17:17:32.659624,C0470,P0424,S009,5,1733.49,1582.53,1275.29,WALLET,EMP216,8360.21
1c5f521d-4a25-4a00-97a4-f4a36361e3af,2026-06-16T17:17:32.659624,C0376,P0216,S049,2,830.48,394.16,228.02,WALLET,EMP256,1494.82
f170e59b-ee56-4d7c-a1cf-3afd8be5cf90,2025-12-27T17:17:32.659624,C0888,P0121,S039,2,10903.27,1166.66,3715.18,WALLET,EMP250,24355.06
6068d8d0-2663-41ec-982d-4d78c19185a6,2025-07-22T17:17:32.659624,C0319,P0434,S007,1,4364.91,941.0,616.3,CASH,EMP104,4040.21
6d508901-ea25-450d-a25b-c0e7debee3a2,2025-07-12T17:17:32.659624,C0924,P0063,S048,1,8790.38,1142.25,1376.66,UPI,EMP007,9024.79
0760be9a-a4bd-4ec4-beee-deede0e47c5a,2026-03-04T17:17:32.659624,C0940,P0469,S018,1,19644.41,3056.03,2985.91,CASH,EMP262,19574.29
6ed4c2a9-05ec-4708-bf03-f22caea5aca4,2026-04-29T17:17:32.659624,C0754,P0351,S008,4,4684.36,927.96,3205.71,UPI,EMP109,21015.19
cb23367b-1541-4516-8255-e2d9cbaffca9,2025-11-26T17:17:32.659624,C0012,P0224,S026,4,17897.75,5037.1,11979.7,CASH,EMP050,78533.6
65a8f78f-5ce0-4922-b0ad-e161505e93b0,2025-10-20T17:17:32.659624,C0514,P0478,S018,4,4483.55,2281.12,2817.55,WALLET,EMP240,18470.63
5648c471-14c0-48f1-886e-ec3c4c494297,2025-10-29T17:17:32.659624,C0525,P0156,S023,5,14265.56,11157.9,10830.58,CASH,EMP239,71000.48
343ae611-e472-4413-8d6f-008751bdc456,2026-05-24T17:17:32.659624,C0489,P0044,S007,3,27556.94,18059.42,11630.05,WALLET,EMP151,76241.45
662ecae7-6f6f-4357-a348-15e07cc907ed,2025-09-09T17:17:32.659624,C0663,P0445,S040,1,2195.73,511.07,303.24,CARD,EMP116,1987.9
daf506c6-ee08-426d-8407-7c0b38fc031d,2025-08-09T17:17:32.659624,C0585,P0412,S023,1,15925.02,82.62,2851.63,CARD,EMP069,18694.03
20405c28-b8d8-4658-9b69-a8e8c6ae6524,2025-12-02T17:17:32.659624,C0687,P0265,S026,4,18148.14,9441.11,11367.26,CASH,EMP075,74518.71
aec5fd4b-a5c2-4e0d-8106-3a03737792cd,2026-06-12T17:17:32.659624,C0965,P0198,S022,1,24687.73,3959.15,3731.14,CASH,EMP072,24459.72
9cfbd7cc-15a9-474b-93aa-3a0f2aa7e5f8,2025-11-23T17:17:32.659624,C0099,P0140,S049,2,9592.28,188.66,3419.26,WALLET,EMP192,22415.16
74e6cfbc-dc1c-4772-8cee-6fc200e04210,2025-09-22T17:17:32.659624,C0826,P0115,S014,3,19776.51,2636.92,10204.67,CASH,EMP192,66897.28
0ef23d34-3828-4b16-b788-ac52a3cacae6,2025-07-20T17:17:32.659624,C0055,P0128,S046,5,15905.86,8302.49,12820.83,UPI,EMP016,84047.64
a4182728-4155-4432-a2b2-5b5542dbe244,2025-09-08T17:17:32.659624,C0806,P0499,S041,5,4887.79,1005.58,4218.01,WALLET,EMP028,27651.38
820365dd-bee6-4d67-9f66-248e1c94515a,2025-12-16T17:17:32.659624,C0325,P0106,S034,4,4110.62,2231.02,2558.06,UPI,EMP074,16769.52
dfb71f43-1ccd-46c2-8ca3-89293e76fb74,2026-05-10T17:17:32.659624,C0582,P0230,S027,4,12916.32,4866.22,8423.83,CARD,EMP172,55222.89
502b027d-c83c-422b-b9f5-3530eeb0203b,2026-03-13T17:17:32.659624,C0329,P0207,S049,1,33592.29,8339.33,4545.53,UPI,EMP177,29798.49
4526fcb8-6485-4868-82e7-1e2f7b1e0a3e,2026-02-02T17:17:32.659624,C0957,P0341,S033,2,5653.17,1933.26,1687.15,CASH,EMP126,11060.23
16febbae-d3dc-412d-b524-fb3a79b0d8a4,2026-01-19T17:17:32.659624,C0068,P0092,S004,1,14481.76,1881.92,2267.97,UPI,EMP160,14867.81
1a9bd881-37a6-476a-b2f6-0d4d88114baa,2025-12-12T17:17:32.659624,C0287,P0054,S044,4,35082.33,1123.07,25057.12,CASH,EMP094,164263.37
e91fee8d-9825-4021-9381-7bacbca12275,2026-03-25T17:17:32.659624,C0818,P0252,S047,2,24623.24,2680.6,8381.86,CASH,EMP077,54947.74
cd372301-51ca-4ea8-b833-5802d0323596,2025-10-18T17:17:32.659624,C0300,P0453,S041,4,40505.44,5019.28,28260.45,WALLET,EMP202,185262.93
f5e1c83a-9c60-41b3-8d2b-47ad990d87ea,2025-08-04T17:17:32.659624,C0077,P0389,S031,4,20080.01,12159.31,12268.93,CASH,EMP073,80429.66
511eafa4-ca1f-48ef-b70e-9e18c3f002cc,2026-05-15T17:17:32.659624,C0658,P0313,S012,1,27434.6,240.48,4894.94,WALLET,EMP070,32089.06
e98821e7-d015-4f45-a1c7-4564a7776539,2026-01-14T17:17:32.659624,C0274,P0278,S050,2,35670.62,1443.0,12581.68,UPI,EMP246,82479.92
74f87ce4-d7ed-4a0d-832a-513a269fcc44,2026-05-27T17:17:32.659624,C0021,P0375,S032,5,1198.52,631.97,964.91,CARD,EMP074,6325.54
c80fb297-1f9b-4bb4-aec3-0ebf3d84da11,2026-05-27T17:17:32.659624,C0062,P0340,S047,3,3262.1,1435.61,1503.12,WALLET,EMP164,9853.81
db158a1c-05f8-4718-93b3-0c0decf59a6d,2026-01-09T17:17:32.659624,C0406,P0201,S011,4,7254.13,666.7,5102.97,WALLET,EMP027,33452.79
dedc2036-65ef-4f64-b665-ea07d972c8f4,2025-11-28T17:17:32.659624,C0325,P0475,S045,5,16392.43,18477.09,11427.31,WALLET,EMP084,74912.37
4e655782-5214-4565-993d-e8f1eae06694,2025-07-16T17:17:32.659624,C0946,P0434,S014,4,4364.91,2232.74,2740.84,WALLET,EMP237,17967.74
499e302b-b15c-4da3-8476-dfde8170803a,2025-09-16T17:17:32.659624,C0906,P0498,S030,1,14476.48,643.97,2489.85,CARD,EMP045,16322.36
d5481924-d67f-4efb-bbb2-2f17d33ead31,2025-10-30T17:17:32.659624,C0739,P0381,S031,1,2625.26,437.01,393.88,UPI,EMP001,2582.13
eab06b83-2da8-45db-8d3d-07025cf06f75,2026-02-16T17:17:32.659624,C0663,P0225,S037,4,19651.18,15227.09,11407.97,CASH,EMP173,74785.6
e8843946-402a-4411-82d6-367dd8ada143,2026-07-02T17:17:32.659624,C0518,P0435,S019,2,33640.0,1.31,12110.16,CARD,EMP280,79388.85
a664c20b-a9b2-44ac-88cc-5d4de78cbb7d,2026-02-11T17:17:32.659624,C0653,P0387,S003,4,12343.78,12190.8,6693.18,WALLET,EMP175,43877.5
eae5ad4c-42cd-48a3-8219-91d81ca62aa8,2025-10-04T17:17:32.659624,C0315,P0378,S039,1,22313.55,3674.42,3355.04,WALLET,EMP278,21994.17
e1dbe44a-c22a-4a74-9ee6-c68b71c2eb47,2025-10-31T17:17:32.659624,C0844,P0427,S020,5,27872.12,22685.37,21001.54,CASH,EMP100,137676.77
ec1ea027-3a7e-47d4-b76e-08d274a0eb01,2025-12-26T17:17:32.659624,C0008,P0108,S047,5,10379.04,1832.16,9011.35,WALLET,EMP257,59074.39
ac209ae8-f620-4320-9c23-3e8eee7f075c,2025-10-29T17:17:32.659624,C0664,P0351,S014,4,4684.36,1719.39,3063.25,CASH,EMP147,20081.3
35a3d9e7-68a1-47fc-abe1-7516690ecd1b,2025-09-14T17:17:32.659624,C0723,P0356,S025,3,23321.45,3749.45,11918.68,CARD,EMP134,78133.58
701d5ca3-ce81-4a67-99f8-24671e29bbb4,2026-05-11T17:17:32.659624,C0429,P0148,S014,1,17647.82,4019.37,2453.12,CARD,EMP067,16081.57
73457326-cdbc-4c3a-a366-7d8044fa40ce,2026-04-28T17:17:32.659624,C0355,P0236,S024,1,31646.18,2046.59,5327.93,CARD,EMP216,34927.52
e03372e6-b037-475f-8677-fc153b048dc8,2026-07-06T17:17:32.659624,C0771,P0123,S045,3,9636.31,5282.53,4252.75,CASH,EMP162,27879.15
3cd08b56-d92a-4869-8466-bea01330354f,2026-02-11T17:17:32.659624,C0757,P0332,S042,4,17679.79,4109.04,11989.82,CARD,EMP218,78599.94
10267b68-3c2a-47fe-a9ed-b67f85a0e463,2025-11-30T17:17:32.659624,C0149,P0414,S043,3,27227.72,10032.98,12897.03,UPI,EMP104,84547.21
2c5f2071-52e4-4cc4-946c-99714dca2bb1,2026-06-02T17:17:32.659624,C0156,P0413,S044,5,13626.79,1011.59,12082.02,UPI,EMP026,79204.38
5da151c0-5504-4c58-b815-047de52b3490,2025-11-30T17:17:32.659624,C0324,P0270,S050,5,10823.96,9159.45,8092.86,CASH,EMP058,53053.21
6c26bbfd-07dc-4239-a98b-0158364dc774,2025-12-20T17:17:32.659624,C0671,P0301,S016,5,5337.6,4023.24,4079.66,WALLET,EMP126,26744.42
f188f980-e55b-438f-b302-c0e7b94b5cd4,2025-08-28T17:17:32.659624,C0775,P0401,S041,2,14125.73,5338.49,4124.33,CARD,EMP126,27037.3
2c5aecc5-872a-4c6e-8204-66d623e704a4,2025-09-27T17:17:32.659624,C0742,P0101,S034,4,39640.04,32462.69,22697.54,CARD,EMP283,148795.01
36694ca8-087e-421f-bbad-d29512772374,2025-10-18T17:17:32.659624,C0409,P0268,S038,5,25005.52,4677.65,21662.99,UPI,EMP230,142012.94
05e4bf7f-95cd-4957-aa82-849888151844,2025-12-26T17:17:32.659624,C0892,P0369,S028,5,16487.95,2112.44,14458.92,CASH,EMP093,94786.23
44f133d9-3d27-4031-98f4-1255a1559aad,2025-08-16T17:17:32.659624,C0256,P0171,S003,4,9736.68,7869.86,5593.83,CARD,EMP246,36670.69
08b580e7-c84a-4ca1-9b95-b95abeb39576,2025-09-14T17:17:32.659624,C0503,P0120,S047,3,13545.06,1351.83,7071.0,UPI,EMP193,46354.35
7cf83218-f76a-4efa-996f-26a8f631a9ae,2026-03-29T17:17:32.659624,C0262,P0473,S039,4,15696.97,478.45,11215.7,CARD,EMP149,73525.13
0bc168e3-d562-4088-a9a2-9fe5679564f6,2026-06-08T17:17:32.659624,C0931,P0429,S050,5,1856.58,1681.83,1368.19,WALLET,EMP238,8969.26
